block,timestamp,price,fees_usd,net_value_usd,fee_return_pct
293597847,1736420785,3314.04,12.04,3320.44,0.3553
293598848,1736421036,3317.50,12.06,3324.17,0.3557
293599889,1736421296,3315.36,12.07,3321.85,0.3562
293600892,1736421546,3314.94,12.08,3321.41,0.3563
293601909,1736421801,3312.91,12.08,3319.21,0.3565
293602910,1736422051,3304.75,12.08,3310.36,0.3565
293603932,1736422306,3302.36,12.10,3307.76,0.3571
293604938,1736422558,3299.12,12.12,3304.22,0.3576
293605958,1736422813,3299.03,12.14,3304.12,0.3581
293606971,1736423066,3301.72,12.15,3307.07,0.3584
293607983,1736423319,3301.00,12.15,3306.27,0.3586
293609000,1736423574,3298.71,12.16,3303.78,0.3588
293610022,1736423829,3295.81,12.17,3300.59,0.3590
293611029,1736424081,3298.12,12.19,3303.12,0.3595
293612035,1736424332,3304.56,12.21,3310.16,0.3602
293613039,1736424583,3302.27,12.22,3307.67,0.3605
293614060,1736424838,3304.31,12.22,3309.88,0.3607
293615084,1736425094,3305.22,12.23,3310.88,0.3609
293616113,1736425352,3305.28,12.24,3310.94,0.3611
293617141,1736425609,3301.79,12.24,3307.13,0.3612
293618142,1736425859,3291.58,12.24,3295.94,0.3611
293619239,1736426133,3287.11,12.26,3291.01,0.3617
293620241,1736426384,3288.19,12.29,3292.20,0.3626
293621269,1736426641,3291.68,12.30,3296.05,0.3630
293622283,1736426894,3292.50,12.31,3296.95,0.3633
293623407,1736427175,3295.76,12.33,3300.54,0.3637
293624426,1736427430,3285.90,12.32,3289.66,0.3636
293625452,1736427686,3288.39,12.34,3292.42,0.3640
293626473,1736427942,3276.98,12.34,3279.74,0.3640
293627493,1736428197,3281.80,12.37,3285.12,0.3651
293628494,1736428447,3277.99,12.39,3280.88,0.3655
293629495,1736428697,3285.19,12.43,3288.87,0.3667
293630522,1736428954,3280.20,12.43,3283.33,0.3668
293631524,1736429204,3266.66,12.44,3268.17,0.3669
293632524,1736429454,3250.32,12.55,3249.62,0.3703
293633530,1736429706,3252.72,12.60,3252.37,0.3719
293634531,1736429956,3239.91,12.67,3237.66,0.3737
293635534,1736430207,3235.56,12.70,3232.64,0.3748
293636553,1736430462,3226.94,12.79,3222.61,0.3774
293637565,1736430715,3229.05,12.89,3225.07,0.3804
293638573,1736430967,3216.98,12.97,3210.93,0.3827
293639573,1736431217,3227.78,13.06,3223.59,0.3853
293640585,1736431470,3239.70,13.16,3237.43,0.3883
293641592,1736431722,3244.26,13.20,3242.68,0.3895
293642607,1736431975,3236.52,13.23,3233.75,0.3904
293643643,1736432234,3235.69,13.27,3232.79,0.3915
293644668,1736432490,3236.55,13.30,3233.78,0.3924
293645679,1736432743,3244.54,13.36,3243.00,0.3941
293646683,1736432994,3243.38,13.39,3241.67,0.3951
293647704,1736433250,3231.78,13.39,3228.25,0.3951
293648706,1736433500,3239.47,13.44,3237.16,0.3966
293649761,1736433764,3233.93,13.45,3230.75,0.3970
293650778,1736434018,3240.33,13.49,3238.15,0.3980
293651817,1736434278,3248.33,13.52,3247.35,0.3989
293652817,1736434528,3246.32,13.56,3245.05,0.4001
293653849,1736434786,3245.26,13.57,3243.83,0.4004
293654855,1736435037,3250.63,13.60,3249.98,0.4013
293655858,1736435288,3269.04,13.69,3270.85,0.4039
293656862,1736435539,3275.98,13.73,3278.63,0.4052
293657862,1736435789,3279.25,13.78,3282.28,0.4064
293658868,1736436040,3287.67,13.82,3291.63,0.4078
293659876,1736436292,3301.05,13.92,3306.33,0.4106
293660877,1736436543,3299.30,13.95,3304.42,0.4115
293661921,1736436804,3297.99,13.96,3302.98,0.4118
293662928,1736437056,3305.00,13.99,3310.64,0.4129
293663929,1736437306,3315.83,14.08,3322.36,0.4155
293664943,1736437559,3328.37,14.19,3335.80,0.4185
293665950,1736437811,3318.98,14.20,3325.75,0.4190
293666991,1736438071,3322.90,14.24,3329.96,0.4200
293667997,1736438323,3322.70,14.25,3329.75,0.4204
293669035,1736438582,3324.37,14.28,3331.53,0.4213
293670091,1736438846,3311.81,14.28,3318.03,0.4212
293671103,1736439099,3303.45,14.29,3308.95,0.4218
293672119,1736439353,3299.73,14.30,3304.89,0.4220
293673180,1736439618,3297.89,14.33,3302.87,0.4228
293674199,1736439873,3295.06,14.35,3299.76,0.4234
293675201,1736440124,3296.66,14.37,3301.53,0.4241
293676207,1736440375,3300.57,14.40,3305.80,0.4248
293677211,1736440626,3302.69,14.41,3308.12,0.4253
293678215,1736440877,3308.07,14.44,3313.97,0.4262
293679217,1736441128,3304.81,14.46,3310.43,0.4266
293680262,1736441389,3302.55,14.46,3307.97,0.4267
293681266,1736441640,3295.00,14.47,3299.70,0.4269
293682294,1736441897,3295.68,14.48,3300.45,0.4273
293683299,1736442148,3290.67,14.49,3294.94,0.4275
293684299,1736442398,3291.10,14.50,3295.41,0.4278
293685300,1736442648,3279.64,14.52,3282.71,0.4283
293686304,1736442900,3277.20,14.54,3279.99,0.4290
293687319,1736443153,3287.24,14.60,3291.15,0.4306
293688338,1736443408,3282.36,14.60,3285.75,0.4307
293689363,1736443664,3268.58,14.60,3270.34,0.4308
293690419,1736443928,3273.62,14.63,3275.99,0.4316
293691481,1736444194,3261.14,14.63,3261.94,0.4318
293692496,1736444448,3242.43,14.67,3240.57,0.4329
293693515,1736444702,3244.65,14.76,3243.13,0.4354
293694547,1736444960,3250.64,14.83,3249.99,0.4376
293695565,1736445215,3258.56,14.89,3259.01,0.4392
293696582,1736445469,3255.00,14.91,3254.97,0.4400
293697590,1736445721,3258.78,14.96,3259.26,0.4414
293698590,1736445971,3258.56,14.97,3259.01,0.4418
293699645,1736446235,3247.19,14.97,3246.04,0.4417
293700663,1736446489,3258.85,15.02,3259.34,0.4431
293701704,1736446750,3255.04,15.03,3255.01,0.4436
293702704,1736447000,3258.38,15.06,3258.81,0.4444
293703706,1736447250,3268.74,15.11,3270.52,0.4459
293704714,1736447502,3261.52,15.11,3262.37,0.4458
293705735,1736447757,3262.03,15.11,3262.94,0.4460
293706745,1736448010,3263.04,15.13,3264.09,0.4464
293707815,1736448277,3261.04,15.14,3261.83,0.4468
293708835,1736448532,3261.45,15.16,3262.29,0.4472
293709839,1736448783,3255.64,15.17,3255.70,0.4475
293710841,1736449034,3259.17,15.19,3259.71,0.4483
293711842,1736449284,3265.13,15.22,3266.44,0.4490
293712844,1736449534,3264.06,15.22,3265.23,0.4492
293713845,1736449785,3255.80,15.23,3255.88,0.4493
293714854,1736450037,3244.55,15.22,3243.01,0.4491
293715887,1736450295,3243.68,15.24,3242.01,0.4498
293716902,1736450549,3250.77,15.28,3250.14,0.4507
293717916,1736450802,3239.83,15.28,3237.57,0.4508
293718917,1736451053,3233.71,15.29,3230.49,0.4512
293719930,1736451306,3226.76,15.30,3222.40,0.4515
293720931,1736451556,3223.31,15.38,3218.37,0.4539
293721931,1736451806,3221.74,15.43,3216.53,0.4553
293722939,1736452058,3214.61,15.48,3208.14,0.4566
293723942,1736452309,3194.22,15.69,3183.86,0.4630
293724942,1736452559,3203.66,15.80,3195.15,0.4663
293725943,1736452809,3181.37,15.85,3168.34,0.4676
293726945,1736453060,3182.81,16.04,3170.08,0.4734
293727955,1736453312,3165.09,16.08,3148.42,0.4744
293728963,1736453564,3159.36,16.17,3141.34,0.4770
293729977,1736453818,3176.64,16.28,3162.57,0.4803
293730977,1736454068,3177.98,16.34,3164.21,0.4820
293731977,1736454318,3176.96,16.41,3162.97,0.4843
293732978,1736454568,3189.75,16.52,3178.48,0.4875
293733984,1736454820,3196.16,16.57,3186.18,0.4890
293735002,1736455074,3197.03,16.62,3187.23,0.4904
293736002,1736455324,3185.82,16.63,3173.73,0.4907
293737020,1736455578,3201.63,16.70,3192.73,0.4927
293738025,1736455830,3199.75,16.74,3190.48,0.4938
293739041,1736456084,3210.90,16.79,3203.75,0.4954
293740054,1736456337,3209.67,16.83,3202.30,0.4966
293741068,1736456590,3210.53,16.86,3203.31,0.4976
293742068,1736456840,3215.44,16.91,3209.11,0.4988
293743068,1736457090,3221.83,16.94,3216.64,0.4997
293744069,1736457341,3219.74,16.95,3214.18,0.5002
293745074,1736457592,3214.19,16.96,3207.64,0.5005
293746095,1736457847,3215.97,16.99,3209.74,0.5012
293747111,1736458101,3221.00,17.02,3215.66,0.5021
293748160,1736458364,3215.46,17.01,3209.15,0.5019
293749160,1736458614,3205.32,17.01,3197.13,0.5019
293750165,1736458865,3205.37,17.04,3197.19,0.5028
293751167,1736459115,3212.23,17.08,3205.32,0.5039
293752191,1736459371,3206.70,17.08,3198.77,0.5039
293753196,1736459622,3205.70,17.10,3197.58,0.5046
293754204,1736459874,3198.43,17.12,3188.91,0.5051
293755205,1736460125,3190.63,17.14,3179.54,0.5056
293756205,1736460375,3200.74,17.21,3191.67,0.5077
293757209,1736460626,3201.56,17.21,3192.64,0.5079
293758282,1736460894,3209.21,17.26,3201.75,0.5091
293759323,1736461154,3227.13,17.33,3222.83,0.5115
293760346,1736461410,3221.15,17.35,3215.83,0.5118
293761348,1736461660,3232.52,17.42,3229.11,0.5139
293762367,1736461915,3232.86,17.45,3229.50,0.5149
293763368,1736462166,3228.63,17.46,3224.59,0.5153
293764528,1736462456,3228.26,17.47,3224.15,0.5156
293765547,1736462710,3229.99,17.50,3226.17,0.5162
293766599,1736462973,3227.08,17.51,3222.77,0.5166
293767607,1736463225,3221.60,17.52,3216.37,0.5170
293768610,1736463476,3225.77,17.55,3221.25,0.5180
293769634,1736463732,3223.30,17.56,3218.35,0.5180
293770667,1736463990,3219.24,17.55,3213.59,0.5179
293771769,1736464266,3221.34,17.57,3216.05,0.5184
293772774,1736464517,3213.36,17.56,3206.66,0.5181
293773781,1736464769,3214.66,17.58,3208.20,0.5186
293774912,1736465052,3216.78,17.60,3210.70,0.5192
293775995,1736465322,3216.76,17.61,3219.09,0.5196
293776995,1736465572,3212.50,17.61,3214.05,0.5195
293778001,1736465824,3213.57,17.61,3215.32,0.5196
293779010,1736466076,3220.88,17.67,3223.93,0.5213
293780062,1736466339,3218.84,17.68,3221.54,0.5216
293781062,1736466589,3224.25,17.72,3227.87,0.5228
293782076,1736466842,3223.40,17.73,3226.88,0.5232
293783089,1736467096,3228.34,17.78,3232.62,0.5247
293784109,1736467351,3226.84,17.81,3230.88,0.5255
293785138,1736467608,3225.90,17.85,3229.79,0.5266
293786161,1736467864,3219.25,17.88,3222.02,0.5277
293787212,1736468126,3220.04,17.91,3222.95,0.5285
293788262,1736468389,3223.20,17.94,3226.64,0.5293
293789276,1736468642,3221.00,17.96,3224.07,0.5298
293790325,1736468905,3224.47,17.99,3228.13,0.5308
293791350,1736469161,3221.70,18.00,3224.89,0.5310
293792372,1736469416,3221.35,18.03,3224.47,0.5319
293793404,1736469674,3225.56,18.08,3229.39,0.5334
293794405,1736469925,3221.68,18.08,3224.86,0.5335
293795432,1736470182,3225.65,18.11,3229.49,0.5344
293796454,1736470437,3225.44,18.14,3229.25,0.5352
293797503,1736470699,3218.33,18.15,3220.94,0.5356
293798523,1736470954,3228.35,18.24,3232.62,0.5382
293799525,1736471205,3220.21,18.25,3223.15,0.5385
293800569,1736471466,3220.41,18.27,3223.38,0.5392
293801617,1736471728,3225.00,18.31,3228.74,0.5403
293802635,1736471982,3224.63,18.33,3228.31,0.5409
293803679,1736472243,3221.38,18.36,3224.51,0.5417
293804717,1736472503,3234.59,18.44,3239.80,0.5441
293805721,1736472754,3236.38,18.49,3241.84,0.5457
293806723,1736473004,3228.41,18.52,3232.69,0.5463
293807737,1736473258,3232.59,18.54,3237.51,0.5471
293808896,1736473548,3237.17,18.58,3242.75,0.5483
293809952,1736473812,3246.53,18.65,3253.33,0.5504
293810983,1736474069,3248.22,18.69,3255.22,0.5515
293812027,1736474330,3239.03,18.70,3244.86,0.5517
293813028,1736474580,3234.77,18.70,3240.00,0.5518
293814047,1736474835,3232.05,18.70,3236.89,0.5519
293815083,1736475094,3238.29,18.77,3244.02,0.5537
293816110,1736475351,3253.46,18.86,3261.05,0.5564
293817147,1736475610,3256.19,18.93,3264.06,0.5585
293818184,1736475870,3246.67,18.93,3253.49,0.5587
293819280,1736476144,3245.81,18.96,3252.52,0.5593
293820344,1736476410,3251.22,18.99,3258.57,0.5604
293821348,1736476660,3249.91,19.01,3257.10,0.5610
293822392,1736476922,3242.48,19.03,3248.77,0.5615
293823411,1736477176,3241.38,19.04,3247.53,0.5617
293824413,1736477427,3244.75,19.07,3251.33,0.5628
293825449,1736477686,3246.07,19.11,3252.81,0.5637
293826473,1736477942,3243.35,19.11,3249.75,0.5640
293827479,1736478193,3247.39,19.15,3254.29,0.5650
293828497,1736478448,3244.46,19.16,3251.00,0.5654
293829504,1736478700,3247.01,19.19,3253.86,0.5663
293830570,1736478966,3247.04,19.19,3253.89,0.5663
293831632,1736479232,3249.22,19.22,3256.34,0.5671
293832648,1736479486,3244.40,19.23,3250.93,0.5673
293833664,1736479740,3246.92,19.24,3253.76,0.5677
293834664,1736479990,3249.24,19.27,3256.36,0.5687
293835683,1736480244,3251.47,19.30,3258.84,0.5696
293836717,1736480503,3253.79,19.38,3261.41,0.5718
293837730,1736480756,3254.47,19.38,3262.17,0.5720
293838768,1736481016,3252.37,19.43,3259.84,0.5733
293839839,1736481283,3253.72,19.46,3261.34,0.5741
293840851,1736481536,3262.83,19.52,3271.35,0.5758
293841928,1736481806,3253.46,19.52,3261.05,0.5760
293842932,1736482056,3255.97,19.55,3263.82,0.5768
293843937,1736482308,3250.63,19.55,3257.91,0.5768
293844952,1736482562,3248.27,19.55,3255.28,0.5769
293845988,1736482820,3249.66,19.57,3256.83,0.5773
293847056,1736483088,3250.77,19.58,3258.06,0.5777
293848103,1736483349,3252.06,19.59,3259.50,0.5780
293849111,1736483601,3252.01,19.59,3259.44,0.5780
293850112,1736483852,3252.77,19.62,3260.29,0.5789
293851130,1736484106,3254.66,19.64,3262.38,0.5796
293852140,1736484358,3253.00,19.65,3260.54,0.5798
293853178,1736484618,3253.80,19.68,3261.43,0.5806
293854266,1736484890,3255.25,19.70,3263.03,0.5812
293855316,1736485152,3255.22,19.70,3263.00,0.5812
293856340,1736485408,3250.87,19.71,3258.17,0.5814
293857349,1736485661,3247.68,19.71,3254.62,0.5817
293858374,1736485917,3244.12,19.72,3250.62,0.5817
293859387,1736486170,3249.97,19.75,3257.17,0.5828
293860410,1736486426,3255.41,19.79,3263.21,0.5838
293861437,1736486683,3269.39,19.90,3278.46,0.5870
293862439,1736486933,3277.43,19.99,3287.06,0.5899
293863482,1736487194,3270.41,20.01,3279.55,0.5903
293864494,1736487447,3264.70,20.01,3273.39,0.5905
293865558,1736487713,3261.83,20.02,3270.26,0.5907
293866648,1736487986,3263.71,20.03,3272.31,0.5910
293867692,1736488246,3261.58,20.05,3269.99,0.5915
293868733,1736488507,3267.94,20.09,3276.90,0.5927
293869777,1736488768,3265.34,20.10,3274.07,0.5930
293870777,1736489018,3266.45,20.12,3275.28,0.5935
293871789,1736489271,3271.20,20.15,3280.41,0.5945
293872977,1736489568,3266.21,20.15,3275.03,0.5945
293874008,1736489826,3262.26,20.16,3270.73,0.5949
293875012,1736490076,3267.09,20.20,3275.98,0.5960
293876111,1736490351,3268.86,20.22,3277.89,0.5965
293877115,1736490602,3272.00,20.24,3281.27,0.5971
293878128,1736490856,3274.99,20.26,3284.47,0.5977
293879147,1736491110,3269.23,20.26,3278.28,0.5977
293880201,1736491374,3277.77,20.31,3287.42,0.5993
293881206,1736491625,3275.98,20.32,3285.52,0.5995
293882241,1736491884,3273.34,20.32,3282.70,0.5996
293883297,1736492148,3274.27,20.33,3283.70,0.5999
293884343,1736492409,3282.14,20.40,3292.04,0.6020
293885380,1736492668,3278.04,20.40,3287.71,0.6020
293886422,1736492929,3281.33,20.45,3291.19,0.6033
293887424,1736493180,3279.34,20.45,3289.09,0.6034
293888465,1736493440,3286.18,20.51,3296.28,0.6051
293889489,1736493696,3290.55,20.56,3300.83,0.6066
293890498,1736493948,3298.86,20.61,3309.40,0.6082
293891517,1736494203,3307.38,20.68,3318.03,0.6101
293892639,1736494483,3304.33,20.73,3314.95,0.6115
293893639,1736494733,3299.11,20.74,3309.65,0.6118
293894708,1736495000,3296.60,20.75,3307.08,0.6122
293895715,1736495252,3296.04,20.78,3306.50,0.6131
293896731,1736495506,3297.56,20.80,3308.07,0.6138
293897734,1736495757,3299.74,20.84,3310.29,0.6149
293898755,1736496012,3300.08,20.86,3310.64,0.6154
293899757,1736496263,3298.18,20.86,3308.70,0.6155
293900786,1736496520,3295.43,20.89,3305.88,0.6163
293901827,1736496780,3296.50,20.90,3306.97,0.6166
293902834,1736497032,3293.14,20.91,3303.52,0.6170
293903855,1736497287,3291.56,20.92,3301.88,0.6174
293904954,1736497562,3293.14,20.95,3303.51,0.6182
293905965,1736497815,3292.16,20.95,3302.50,0.6182
293907012,1736498076,3292.98,20.98,3303.35,0.6189
293908017,1736498328,3295.07,20.99,3305.51,0.6194
293909026,1736498580,3296.04,21.00,3306.50,0.6196
293910091,1736498846,3292.10,21.01,3302.45,0.6198
293911099,1736499098,3295.87,21.03,3306.33,0.6206
293912159,1736499363,3294.89,21.05,3305.32,0.6211
293913161,1736499614,3297.52,21.07,3308.03,0.6217
293914167,1736499865,3305.16,21.12,3315.79,0.6231
293915174,1736500117,3308.47,21.15,3319.12,0.6239
293916225,1736500380,3307.18,21.15,3317.83,0.6241
293917228,1736500630,3305.11,21.15,3315.74,0.6241
293918234,1736500882,3306.42,21.17,3317.07,0.6247
293919237,1736501133,3305.93,21.17,3316.57,0.6248
293920240,1736501384,3302.61,21.17,3313.21,0.6248
293921303,1736501649,3298.42,21.18,3308.94,0.6248
293922323,1736501904,3304.68,21.22,3315.31,0.6260
293923462,1736502189,3301.90,21.23,3312.49,0.6263
293924488,1736502446,3302.02,21.23,3312.61,0.6263
293925510,1736502701,3305.90,21.25,3316.54,0.6270
293926521,1736502954,3307.02,21.26,3317.67,0.6273
293927603,1736503224,3307.09,21.26,3317.74,0.6273
293928606,1736503475,3305.41,21.26,3316.05,0.6274
293929622,1736503729,3301.89,21.26,3312.48,0.6274
293930704,1736504000,3302.64,21.28,3313.24,0.6278
293931704,1736504250,3301.08,21.29,3311.66,0.6282
293932775,1736504517,3305.67,21.32,3316.31,0.6291
293933861,1736504789,3306.22,21.33,3316.86,0.6293
293934931,1736505056,3307.29,21.33,3317.94,0.6295
293935931,1736505306,3307.32,21.34,3317.97,0.6297
293937028,1736505580,3308.36,21.35,3319.02,0.6300
293938033,1736505832,3319.72,21.42,3330.30,0.6321
293939072,1736506092,3316.66,21.43,3327.29,0.6322
293940101,1736506349,3315.37,21.44,3326.02,0.6326
293941168,1736506616,3311.31,21.44,3321.97,0.6326
293942212,1736506876,3310.25,21.44,3320.91,0.6326
293943230,1736507131,3306.72,21.45,3317.37,0.6328
293944255,1736507387,3308.21,21.46,3318.87,0.6332
293945281,1736507644,3301.52,21.46,3312.11,0.6332
293946285,1736507895,3298.42,21.47,3308.94,0.6336
293947501,1736508199,3301.84,21.50,3312.43,0.6344
293948510,1736508451,3304.75,21.52,3315.38,0.6350
293949540,1736508708,3305.20,21.52,3315.83,0.6351
293950603,1736508974,3308.49,21.55,3319.15,0.6357
293951634,1736509232,3308.28,21.57,3318.94,0.6363
293952673,1736509492,3309.96,21.58,3320.62,0.6366
293953786,1736509770,3310.12,21.58,3320.78,0.6368
293954810,1736510026,3303.55,21.58,3314.16,0.6367
293955817,1736510278,3301.95,21.59,3312.54,0.6370
293956843,1736510534,3300.48,21.59,3311.04,0.6371
293957845,1736510785,3301.50,21.61,3312.09,0.6375
293958886,1736511045,3296.93,21.63,3307.42,0.6381
293959976,1736511318,3295.59,21.65,3306.04,0.6389
293960995,1736511572,3294.16,21.67,3304.57,0.6393
293962020,1736511828,3297.76,21.71,3308.27,0.6405
293963022,1736512079,3299.15,21.72,3309.69,0.6409
293964033,1736512332,3298.80,21.73,3309.33,0.6412
293965041,1736512584,3304.36,21.77,3314.98,0.6422
293966051,1736512836,3307.29,21.79,3317.94,0.6428
293967057,1736513088,3309.28,21.80,3319.94,0.6433
293968104,1736513350,3306.91,21.81,3317.56,0.6435
293969119,1736513603,3314.37,21.87,3325.02,0.6454
293970200,1736513874,3309.30,21.87,3319.96,0.6454
293971207,1736514125,3302.33,21.87,3312.93,0.6453
293972226,1736514380,3302.74,21.90,3313.35,0.6463
293973304,1736514650,3305.51,21.93,3316.15,0.6472
293974304,1736514900,3254.09,22.14,3261.75,0.6532
293975304,1736515150,3249.08,22.84,3256.18,0.6739
293976305,1736515400,3229.35,23.30,3233.77,0.6874
293977309,1736515651,3242.38,23.70,3248.65,0.6994
293978325,1736515905,3247.09,23.93,3253.95,0.7061
293979356,1736516162,3231.82,24.02,3236.62,0.7087
293980356,1736516412,3253.81,24.31,3261.44,0.7171
293981356,1736516662,3243.55,24.34,3249.98,0.7181
293982360,1736516914,3246.12,24.46,3252.87,0.7217
293983364,1736517164,3250.54,24.53,3257.81,0.7239
293984369,1736517416,3259.09,24.66,3267.26,0.7277
293985379,1736517668,3269.30,24.77,3278.36,0.7309
293986389,1736517921,3272.39,24.86,3281.68,0.7336
293987396,1736518172,3272.12,24.92,3281.39,0.7351
293988397,1736518423,3272.72,24.97,3282.04,0.7369
293989432,1736518682,3260.06,25.08,3268.33,0.7401
293990434,1736518932,3239.70,25.17,3245.63,0.7426
293991436,1736519182,3251.97,25.38,3259.40,0.7489
293992440,1736519434,3267.24,25.58,3276.13,0.7546
293993441,1736519684,3243.30,25.60,3249.69,0.7552
293994442,1736519934,3247.47,25.73,3254.38,0.7592
293995445,1736520185,3259.04,25.84,3267.21,0.7625
293996448,1736520436,3233.66,25.88,3238.74,0.7636
293997451,1736520686,3226.60,26.01,3230.59,0.7674
293998455,1736520937,3210.11,26.05,3211.23,0.7685
293999455,1736521187,3198.99,26.10,3197.98,0.7701
294000461,1736521439,3217.63,26.28,3220.12,0.7754
294001469,1736521691,3231.21,26.45,3235.92,0.7804
294002478,1736521943,3224.24,26.49,3227.85,0.7817
294003521,1736522204,3234.69,26.63,3239.91,0.7856
294004534,1736522457,3231.58,26.69,3236.35,0.7876
294005534,1736522707,3271.79,27.01,3281.04,0.7968
294006552,1736522962,3258.03,27.06,3266.10,0.7984
294007574,1736523217,3273.49,27.22,3282.87,0.8030
294008597,1736523473,3251.70,27.24,3259.10,0.8037
294009600,1736523724,3246.81,27.28,3253.64,0.8049
294010638,1736523983,3235.18,27.28,3240.48,0.8048
294011645,1736524235,3238.54,27.43,3244.31,0.8093
294012656,1736524488,3241.08,27.52,3247.18,0.8119
294013672,1736524742,3243.66,27.60,3250.10,0.8143
294014698,1736524998,3246.95,27.68,3253.80,0.8167
294015716,1736525252,3235.90,27.70,3241.30,0.8174
